4,1,0.27476,1373241600
13,1,0.26469,1449792000
24,1,0.27195,1399161600
11,1,0.26631,1418688000
17,1,0.26495,1430870400
16,1,0.26495,1430870400
19,1,0.27217,1397433600
29,1,0.2671,1419033600
33,1,0.2671,1419033600
44,1,0.26611,1426550400
18,1,0.27307,1356307200
5,1,0.27411,1371513600
3,1,0.27647,1375833600
3,1,0.23586,1277337600
23,1,0.27425,1372204800
39,1,0.27585,1375747200
21,1,0.27199,1398470400
36,1,0.26537,1436140800
7,1,0.27314,1356739200
2,1,0.21163,1257897600
45,1,0.26479,1446508800
14,1,0.2416,1293235200
20,1,0.27375,1391212800
55,1,0.26473,1435536000
32,1,0.27647,1375833600
6,1,0.21163,1257897600
22,1,0.27233,1367712000
48,1,0.26683,1422748800
40,1,0.26583,1417219200
138,1,0.26604,1426982400
30,1,0.22874,1269302400
43,1,0.26854,1345680000
66,1,0.26668,1418860800
133,1,0.2611,1498780800
70,1,0.27295,1395014400
51,1,0.27222,1404172800
34,1,0.22212,1267833600
57,1,0.25826,1311897600
97,1,0.26233,1475366400
109,1,0.23891,1291334400
53,1,0.25233,1305158400
195,1,0.26464,1432684800
111,1,0.27441,1372636800
93,1,0.26544,1440028800
67,1,0.27476,1373241600
85,1,0.2729,1367971200
31,1,0.19468,1218153600
117,1,0.26668,1418860800
91,1,0.27523,1384128000
65,1,0.27332,1368489600
64,1,0.27332,1368489600
54,1,0.272,1404691200
82,1,0.27425,1372204800
49,1,0.27337,1370304000
49,1,0.22212,1267833600
47,1,0.26766,1342569600
73,1,0.27125,1402617600
108,1,0.21748,1259193600
27,1,0.19468,1218153600
132,1,0.2655,1426377600
106,1,0.26312,1476057600
142,1,0.26937,1347580800
186,1,0.2626,1463097600
75,1,0.22212,1267833600
59,1,0.26432,1434931200
60,1,0.26432,1434931200
137,1,0.26669,1422576000
216,1,0.2649,1435708800
246,1,0.26849,1410998400
88,1,0.27201,1359849600
161,1,0.27408,1388016000
227,1,0.26137,1492992000
338,1,0.26289,1464566400
112,1,0.26669,1422576000
218,1,0.27591,1379462400
414,1,0.27179,1403308800
331,1,0.2659,1424995200
253,1,0.2611,1498780800
207,1,0.26339,1465862400
158,1,0.23967,1291420800
146,1,0.27174,1402790400
314,1,0.2729,1367971200
241,1,0.27341,1370908800
122,1,0.26556,1418342400
162,1,0.26669,1422576000
94,1,0.23829,1286064000
121,1,0.27237,1364860800
87,1,0.27337,1370304000
89,1,0.27337,1370304000
92,1,0.25455,1310601600
141,1,0.2735,1390003200
129,1,0.21748,1259193600
282,1,0.24224,1293580800
244,1,0.21786,1267401600
35,1,0.233,1274745600
84,1,0.27369,1350777600
256,1,0.27174,1402790400
107,1,0.19704,1225324800
181,1,0.26488,1439251200
119,1,0.22807,1268352000
50,1,0.18803,1182211200
266,1,0.27295,1395014400
152,1,0.26548,1428710400
311,1,0.26537,1436140800
123,1,0.25981,1314748800
81,1,0.14147,1177891200
110,1,0.21163,1257897600
264,1,0.26275,1464220800
261,1,0.26312,1476057600
90,1,0.21748,1259193600
140,1,0.27204,1362441600
171,1,0.26631,1418688000
177,1,0.26631,1418688000
194,1,0.27295,1395014400
144,1,0.21748,1259193600
193,1,0.27501,1374796800
98,1,0.2636,1325635200
310,1,0.26341,1457827200
185,1,0.25559,1311033600
116,1,0.2303,1274572800
113,1,0.18205,1181260800
120,1,0.2303,1274572800
206,1,0.27134,1361750400
147,1,0.25717,1311552000
259,1,0.26455,1450915200
